,Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Most_Important_Issue,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank
358,Turquoises,7562.0,10.0,72.65657305,2.438,150.3766204,Healthcare,538.2769549999999,443.0745481000001,476.0553711
359,Browns,4838.0,11.0,355.39649610000004,11.162,36.62019185,Environment,157.2200694,458.00021150000003,416.06784619999996
362,Greys,9194.0,9.0,154.5463903,2.806,116.4886162,Military,441.20276629999995,642.2151585,485.7760506
364,Purples,6308.0,12.0,540.7105333,9.692,112.32204159999999,Financial,38.52146012,296.77125,304.7987879
365,Yellows,6237.0,8.0,150.55452749999998,7.763,-124.24871359999999,Financial,399.3752865,541.2266480000001,604.1234664
366,Browns,6286.0,,562.9506292,9.714,171.9102493,Financial,53.90906476,435.93890369999997,162.6389703
368,Turquoises,6481.0,15.0,83.89968031,3.5189999999999997,169.9930534,Education,535.633842,448.3164639,444.33854339999993
369,Browns,8522.0,12.0,269.10522589999994,7.478,10.70469827,Social,262.1673743,496.81458330000004,374.1305524
370,Turquoises,9744.0,10.0,96.48184721,0.256,252.1268074,Financial,522.979634,415.3957651,459.7159251
371,Purples,8983.0,9.0,740.0212175,7.017,290.68023660000006,Social,9.625265649,55.43955606,169.04677969999997
372,Greens,6972.0,9.0,248.76937510000002,3.028,302.2055191,Financial,645.3005968,531.8170031999999,300.5968483
373,Purples,4008.0,12.0,798.3739757000001,11.992,144.6600594,Healthcare,42.05594924,28.09841457,47.23389575
374,Turquoises,5630.0,14.0,130.6937199,4.37,104.96445690000002,Education,492.4351557,408.70908019999996,406.7820323
375,Turquoises,8101.0,11.0,177.42905249999998,1.899,169.25860480000003,Healthcare,431.59621280000005,381.07833539999996,387.4849866
376,Greens,9476.0,12.0,275.3508844,0.524,81.26364499,Healthcare,657.1703863,495.2671129,273.9619966
377,Browns,3713.0,11.0,576.8670445,12.287,47.71443189,Financial,223.0770111,272.1253779,48.15666234
378,Khakis,7151.0,7.0,245.21325589999998,2.8489999999999998,85.79625632,Social,377.126818,394.9017836,315.6468418
379,Browns,9396.0,10.0,488.69274169999994,6.604,138.0453325,Financial,182.1223271,298.59103910000005,188.2167237
380,Whites,3962.0,10.0,310.55341830000003,6.037999999999999,272.72083219999996,Education,490.5834425,281.3577398,279.6586374
381,Turquoises,7869.0,11.0,116.91852209999999,2.131,199.8620433,Environment,521.9454668000001,437.22887639999993,403.83283650000004
382,Browns,4123.0,13.0,86.49513373,11.877,90.47250085,Social,443.61141299999997,480.70256639999997,437.3155165
383,Greys,8648.0,5.0,23.71602131,,131.3203346,Military,518.4245152,487.1154035,507.5481176
385,Purples,4291.0,15.0,666.9447487000001,11.709000000000001,309.0943774,Education,119.5046107,67.65693861,163.66975490000002
388,Pinks,3362.0,7.0,182.6372358,6.638,54.38183195,Financial,427.0470422,429.63650379999996,348.0684224
389,Browns,4590.0,13.0,628.523476,11.41,56.98424985,Education,66.39325317,178.2097619,178.32004780000003
390,Blues,7900.0,,297.4235983,6.1,487.14222350000006,Education,420.3114843,670.5775463,269.7526591
391,Turquoises,6581.0,12.0,159.85826200000002,3.4189999999999996,242.2947792,Financial,520.1605521,382.7300542,393.2480637
393,Greens,6152.0,16.0,265.0788011,3.8480000000000003,298.5283575,Education,677.0034816000001,530.8466781999999,305.1025378
394,Purples,7139.0,9.0,673.4275682,8.861,88.28678086,Financial,54.18051297,86.47920311,210.60368849999998
395,Browns,4983.0,12.0,,11.017000000000001,33.06242526,Social,282.141167,298.2471852,17.12862593
396,Turquoises,3592.0,11.0,186.9785507,6.4079999999999995,131.7661314,Environment,520.179712,344.75397960000004,397.76286980000003
397,Reds,7879.0,7.0,85.00506515,4.121,314.6780365,Foreign_Affairs,527.1649093999999,429.47249320000003,461.09242259999996
398,Oranges,6413.0,6.0,224.54415919999997,5.587000000000001,59.36025572,Military,456.72601330000003,290.610656,431.41761060000005
399,Khakis,4671.0,9.0,262.2108903,5.329,119.58469779999999,Education,405.4447067,388.2622189,282.4488203
400,Turquoises,4352.0,14.0,98.78694154,5.648,185.386002,Education,485.71593370000005,423.49071789999994,439.1628812
402,Reds,5195.0,9.0,153.05758400000002,6.805,104.3318177,Other,588.8840417,470.0041,620.9400559
403,Purples,9214.0,12.0,749.8506484000001,6.7860000000000005,128.3599261,Healthcare,77.88531434,29.44706696,96.66995611
404,Turquoises,3747.0,,128.7473328,6.252999999999999,124.5195506,Education,499.58564580000007,427.2089642,393.8059836
408,Turquoises,7000.0,15.0,93.93886049,3.0,262.2256415,Environment,440.08250639999994,430.94144900000003,478.4287228
411,Browns,7938.0,15.0,781.3808055,,63.386232400000004,Education,8.638010779,114.75247420000001,30.20887345
412,Turquoises,6968.0,16.0,148.325186,3.032,247.550958,Education,495.15149800000006,364.096542,440.7792018
413,Blues,9867.0,14.0,590.2507684,4.133,576.4086678,Education,112.9452749,945.5103332,489.74561370000004
416,Greys,8560.0,8.0,165.3759466,3.44,295.4671274,Military,518.3057422,552.0366122,655.904761
417,Browns,5086.0,10.0,702.5565265,10.914000000000001,158.241893,Social,44.39309485,180.4160053,71.1945765
419,Khakis,4168.0,7.0,230.69719590000003,5.832000000000001,125.985998,Healthcare,420.6032613,382.2564212,318.1929492
420,Browns,8861.0,11.0,431.6311374,7.138999999999999,177.5571532,Environment,333.83218660000006,369.8289603,123.5040545
421,Pinks,8340.0,6.0,280.7407414,1.66,149.32467019999999,Social,373.4894255,423.2633858,
422,Khakis,4683.0,8.0,224.5789665,5.317,98.50972713,Healthcare,440.94589709999997,384.8492912,316.4553477
424,Greens,5025.0,13.0,238.07423939999998,4.975,342.7621118,Social,628.2451325000001,490.94432340000003,299.62404289999995
425,Purples,7677.0,12.0,705.4622596,8.323,59.73583120000001,Environment,52.32829459,24.87192064,232.5671074
427,Khakis,7049.0,8.0,237.7582103,2.951,243.12802290000002,Environment,409.1794185,351.7036966,337.86180299999995
428,Khakis,4044.0,7.0,72.10043287,5.956,96.89970902,Social,472.2629097,438.15290669999996,475.422301
429,Purples,5095.0,12.0,493.7805664,10.905,59.67471016,Environment,123.65542450000001,235.72870279999998,320.1537052
430,Turquoises,3728.0,13.0,206.757262,6.272,72.71279383,Healthcare,424.39725980000003,407.08754139999996,331.4768085
431,Browns,6395.0,10.0,597.6712508999999,9.605,49.11207512,Financial,155.3375912,214.3232909,104.0106492
433,Yellows,6218.0,11.0,180.7401209,7.782,416.48247569999995,Healthcare,400.6099707,360.9526797,558.7746212999999
436,Reds,9091.0,8.0,182.2156116,2.909,340.7438236,Other,612.2104534,493.9913954,643.4407191
437,Browns,9771.0,12.0,811.7493036000001,6.229,64.07723748,Healthcare,32.71665755,32.01500524,29.28431682
438,Browns,3203.0,12.0,183.9670582,12.797,102.64200500000001,Environment,403.13599530000005,480.56124769999997,344.81179810000003
439,Whites,7883.0,8.0,134.9279244,2.117,75.04970481,Healthcare,413.6567142,397.36736510000003,514.7283411999999
440,Turquoises,9346.0,12.0,178.4579322,0.654,89.83759451,Education,556.0123692000001,368.0243845,393.73483639999995
441,Khakis,3276.0,10.0,192.54266830000003,6.724,27.78282707,Education,416.966571,422.4179982,344.56782250000003
443,Greens,4511.0,12.0,259.547819,5.489,111.08330490000002,Financial,676.6809161,506.96510870000003,
445,Browns,7300.0,14.0,858.9043452,8.7,108.5966719,Education,1.543696393,6.944433902,3.860708675
446,Khakis,,9.0,249.1318619,2.589,30.7405038,Environment,402.9493733,368.5353515,311.94440539999994
447,Khakis,5277.0,7.0,74.79910142,4.723,15.74416244,Healthcare,470.5059591,431.36664160000004,496.19615530000004
448,Browns,6151.0,11.0,466.6321863,9.849,152.8132561,Environment,158.9979111,341.30236560000003,223.8148563
449,Pinks,9806.0,11.0,229.2787441,0.19399999999999998,16.09506101,Education,556.3423721,359.450931,327.8365927
450,Greens,4563.0,12.0,256.36057880000004,5.437,98.98204814,Social,666.6081826000001,513.0589179,305.5985481
454,Browns,5435.0,10.0,568.4245707,,114.32660829999999,Social,105.9508582,,150.7960216
455,Whites,5137.0,7.0,73.88141068,4.863,246.1383534,Social,472.20489299999997,431.85311349999995,493.5272313
456,Browns,6636.0,13.0,,9.363999999999999,59.36984113,Healthcare,266.244012,428.37025839999995,367.5312278
457,Turquoises,5240.0,9.0,114.54849229999999,4.76,20.14345231,Financial,539.4263421,428.02992069999993,420.07986289999997
458,Turquoises,9282.0,13.0,164.24486930000003,0.718,220.96173849999997,Environment,454.59423210000006,410.17859389999995,370.2047446
459,Browns,3077.0,12.0,501.5309694,,66.32660883,Education,286.61153210000003,424.18776210000004,52.50566532
460,Greys,9095.0,6.0,151.6225215,2.905,92.97534412,Military,434.61542310000004,553.9183451,625.7261237
461,Blues,8392.0,13.0,525.091415,5.608,346.8988378,Education,809.9953552999999,443.70379110000005,79.93499236
462,Browns,8237.0,14.0,787.5098012,7.763,257.4922912,Environment,50.95338404,56.03666825,29.44141312
463,Khakis,6040.0,6.0,103.9719443,3.96,68.18726593,Social,435.7162013,422.2201176,474.9391078
465,Purples,8534.0,10.0,333.6976486,7.466,148.95847980000002,Financial,305.24800730000004,300.22344530000004,316.9286744
466,Yellows,6546.0,11.0,285.7805727,7.454,331.7139896,Healthcare,404.800639,324.8310776,295.2477936
467,Greys,9696.0,9.0,129.5667997,2.3040000000000003,25.26695354,Foreign_Affairs,522.3109264999999,490.8845438999999,627.3054854
468,Oranges,3346.0,9.0,220.3005865,8.654,314.1248017,Military,655.6428434999999,358.59850730000005,434.32449840000004
469,Oranges,7127.0,11.0,206.2730504,4.873,22.23172398,Other,318.69475730000005,431.39130700000004,570.4970037
470,Greens,4386.0,15.0,282.2613899,5.614,208.40303490000002,Environment,705.8327998999999,519.735991,307.86764619999997
471,Violets,8428.0,14.0,672.3470831000001,7.572,223.87161740000002,Education,145.5333637,98.17049758,93.87556721
472,Turquoises,9026.0,14.0,147.12821719999997,0.9740000000000001,162.6660441,Education,471.15305250000006,409.45932189999996,387.67479560000004
473,Greens,4492.0,16.0,260.8136248,5.507999999999999,47.99057577,Education,665.4419690000001,494.9701916,298.4375957
474,Turquoises,8144.0,13.0,256.0538951,1.8559999999999999,135.5095464,Education,448.10594739999993,289.4971858,363.7679564
475,Blues,4931.0,14.0,633.0567651,9.068999999999999,399.1550308,Environment,109.2198179,982.8685475999999,622.0232884
476,Purples,4010.0,12.0,414.17371380000003,11.99,90.01309539,Environment,277.5653067,160.6784846,416.7919374
477,Oranges,4412.0,7.0,273.55789649999997,7.587999999999999,51.57360245,Other,324.9190975,576.6759381,304.29256319999996
478,Khakis,5504.0,9.0,56.78662744,4.496,146.6382983,Environment,462.32377649999995,459.20883949999995,488.11284450000005
481,Browns,5880.0,12.0,664.4720123,10.12,83.6430267,Healthcare,79.45451015,138.7920356,133.6758914
482,Khakis,7754.0,,222.44142689999998,2.246,71.61236581,Education,399.5610986,407.6542879,324.3170898
483,Violets,9841.0,9.0,564.0585102000001,6.159,178.1358879,Social,253.36657369999998,125.44303590000001,157.887392
484,Blues,4132.0,9.0,565.4465907000001,9.868,536.9311541000001,Financial,491.339613,148.9452384,56.812230500000005
487,Browns,4195.0,13.0,143.9751259,11.805,206.51880500000001,Healthcare,453.6795863,466.2503289,367.923447
488,Reds,5784.0,6.0,156.69171459999998,6.216,125.80198940000001,Foreign_Affairs,651.3907158,508.44158430000005,460.47931860000006
490,Turquoises,9833.0,16.0,199.57609399999998,0.16699999999999998,176.22247869999998,Education,393.6209043,398.7751286,364.8422007
492,Turquoises,5179.0,14.0,167.1220287,4.821000000000001,66.54742805,Healthcare,382.1206368,399.1204457,437.8908723999999
493,Turquoises,5974.0,14.0,143.7380072,4.026,232.115319,Environment,515.1195271,448.1806518,366.7829975
494,Greens,4828.0,10.0,261.9661009,5.172000000000001,187.8965395,Social,655.0295879,485.06581739999996,289.3604143
497,Khakis,4073.0,5.0,247.2241298,5.9270000000000005,102.3741854,Financial,404.86346729999997,389.77500699999996,300.2019484
498,Purples,4654.0,9.0,681.6383086,11.345999999999998,207.2345344,Financial,82.93857769,34.20128806,228.4818355
499,Browns,5448.0,14.0,500.5280499,10.552,111.5813456,Healthcare,120.25006770000002,318.64214869999995,229.02463680000002
500,Yellows,4121.0,16.0,103.4158902,9.879,-186.6473268,Education,400.1433228,526.836994,501.8072371
501,Pinks,3152.0,6.0,219.6330345,6.848,74.67625600000001,Social,445.3427501,636.3298674,663.2955055
503,Blues,9390.0,12.0,538.1847819,4.61,436.6101798,Environment,988.8869745,717.5496897999999,557.4849381
504,Browns,3678.0,12.0,729.4308139999999,12.322000000000001,225.9921164,Social,7.820805442,124.5709333,114.1477372
505,Greys,6418.0,6.0,142.8111368,5.582000000000001,9.355816876,Military,370.44308060000003,550.785158,467.892475
507,Purples,4249.0,13.0,439.017251,11.751,100.4336331,Education,303.169481,144.13467169999998,334.6102737
508,Blues,7800.0,13.0,657.3697426,6.2,355.1733016,Environment,14.24352499,57.41142691,517.0581480000001
509,Purples,6843.0,13.0,355.3155599,9.157,57.462162199999995,Healthcare,309.44915249999997,209.3528513,426.0827722
510,Purples,9953.0,15.0,635.1942694,6.047000000000001,90.815247,Environment,153.08877900000002,84.39574085,167.7388612
511,Khakis,3334.0,5.0,259.169646,6.666,65.09337743,Financial,390.41698629999996,374.3636544,301.5661894
513,Whites,,9.0,115.80739809999999,0.159,65.49775223,Environment,478.6653017,390.942994,532.5999009
514,Browns,8253.0,12.0,607.6606614,7.747000000000001,85.81142588,Environment,153.87798700000002,303.5581729,40.80326648
516,Whites,5452.0,8.0,250.6562266,4.548,118.76207450000001,Healthcare,530.0688364,327.2227818,320.912195
518,Turquoises,9467.0,10.0,124.47853020000001,0.5329999999999999,21.37025931,Financial,498.49557699999997,390.8157476,440.238472
519,Turquoises,5081.0,13.0,123.4598783,4.919,79.09831335,Social,,452.843044,409.9807144
520,Browns,6979.0,11.0,547.302046,9.021,151.6672626,Healthcare,181.96827030000003,328.2448654,89.03099608
521,Oranges,3217.0,11.0,251.59150380000003,8.783,46.10574059,Other,664.5539646000001,331.3814192,588.2499389
523,Khakis,3758.0,8.0,242.0448298,6.242000000000001,52.13769799,Environment,399.7163645,374.793154,318.74841289999995
526,Yellows,9219.0,14.0,296.087013,4.781000000000001,347.4095744,Environment,391.5716139,360.670312,262.3068314
528,Browns,3646.0,16.0,757.3760262999999,12.354000000000001,213.75380069999997,Education,36.55689674,103.5782429,50.90232052
529,Yellows,3250.0,12.0,262.1648896,10.75,389.76146810000006,Environment,649.4339578,560.4319674,293.2443498
530,Turquoises,3253.0,13.0,198.11672969999998,6.747000000000001,193.0961484,Education,614.1775916,356.70577589999994,424.6310308
532,Yellows,7888.0,9.0,284.5139308,6.112,26.62471491,Social,619.606669,539.3877903,244.87057489999998
533,Browns,3795.0,13.0,639.4990972999999,,83.90969006,Environment,5.530551107999999,215.9226449,210.5883279
534,Khakis,3686.0,8.0,293.2068975,6.314,217.1109764,Healthcare,376.24955869999997,348.07568139999995,281.8827965
537,Browns,8657.0,11.0,705.9878565,7.343,291.3698316,Financial,111.0034236,114.71849669999999,54.288568299999994
538,Browns,5715.0,12.0,562.3172981,10.285,119.91643570000001,Healthcare,167.79533999999998,,94.69467041
539,Khakis,8252.0,8.0,50.80980947,1.7480000000000002,84.65895847,Environment,466.2764007,464.98499330000004,514.7751445
541,Turquoises,9370.0,13.0,117.08553,0.63,133.94487,Environment,558.9653641,435.934586,421.720182
543,Purples,8099.0,13.0,477.3303977,7.901,38.69624548,Healthcare,,228.6553268,256.3405916
544,Turquoises,3124.0,12.0,91.16063209,6.876,76.20451929,Social,570.4308403,451.93150199999997,467.76373049999995
545,Oranges,7347.0,6.0,286.5770608,4.6530000000000005,330.05402260000005,Military,292.5544362,,330.41248889999997
546,Oranges,6795.0,10.0,253.4009105,5.205,89.67749794,Other,,275.0976027,419.71556789999994
547,Turquoises,4694.0,10.0,154.6560577,5.306,278.0536272,Financial,429.64451849999995,373.9534043,444.4945217
548,Browns,8108.0,15.0,246.5574497,,307.1482625,Education,253.8428017,489.96218569999996,490.1790033
552,Browns,9920.0,15.0,703.8621496000001,6.08,158.20996399999999,Education,56.78679618,150.8944365,79.15645764
553,Turquoises,3491.0,12.0,163.1691873,6.5089999999999995,195.506147,Education,444.5744732,390.2938997,392.68380260000004
555,Turquoises,3726.0,14.0,193.09676069999998,6.274,177.5809502,Environment,528.3666573,378.4599952,352.6578167
556,Blues,3725.0,13.0,502.2984008,10.275,540.8503671,Environment,418.9257787,604.184428,15.35966014
557,Greens,3219.0,13.0,253.56860890000002,6.781000000000001,47.13705729,Healthcare,648.6168772000001,491.40647300000006,294.7289243
558,Reds,8947.0,6.0,94.79616314,3.053,25.47466885,Foreign_Affairs,535.3301592,413.8109246,517.5936263
562,Turquoises,6137.0,14.0,176.2406785,3.863,39.98570214,Education,456.02283930000004,369.7785217,389.68611739999994
563,Yellows,7342.0,13.0,288.9461648,6.6579999999999995,516.3976997,Social,583.8702936000001,556.258121,229.2774781
565,Turquoises,7790.0,13.0,125.5985272,2.21,254.2285481,Social,598.7188057,422.37113660000006,501.82948700000003
566,Browns,9280.0,10.0,556.1166661,6.72,88.3300568,Financial,85.94204487,240.5547906,234.4629227
567,Browns,8320.0,14.0,724.9643915,7.68,49.32220069,Environment,47.39039432,119.94758970000001,80.14516892
568,Whites,4384.0,8.0,138.2983586,5.6160000000000005,142.63324509999998,Social,423.0168128,386.5963954,518.429524
569,Browns,8777.0,10.0,772.549368,7.223,37.31108246,Financial,0.276895307,117.71867820000001,51.70284891
570,Khakis,7391.0,6.0,270.7875368,2.609,74.51479223,Financial,389.1576007,358.6737415,297.35069389999995
571,Turquoises,4771.0,12.0,117.84040130000001,5.229,70.06080942,Financial,489.52695570000003,448.3733973,394.5895194
572,Reds,4778.0,11.0,58.03413413,7.222,124.0247152,Other,537.9752485,477.2966959,537.5553087000001
573,Greys,9519.0,6.0,183.3472843,2.481,18.74695335,Foreign_Affairs,499.7255317,491.42331900000005,683.1463673
574,Turquoises,8710.0,10.0,129.9595213,1.29,50.22611272,Healthcare,516.5971856000001,399.059574,419.8436465
575,Greens,9407.0,11.0,244.36512549999998,0.593,65.28403719,Financial,647.2219338,493.3786285,305.07392630000004
577,Turquoises,5427.0,13.0,,4.573,157.34399240000002,Environment,437.9731898,375.7283617,459.4090751
578,Blues,9896.0,9.0,683.1940116000001,4.104,713.5741695,Financial,42.36592492,979.4109319,665.8018973999999
579,Browns,7249.0,10.0,821.6522297,8.751,277.0599003,Social,27.33532601,32.57928614,17.0731228
581,Blues,6711.0,16.0,500.0658147,7.289,356.6656005,Education,17.0752937,425.7809347,606.4944947
