,Vote,Yearly_IncomeK,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,Most_Important_Issue,Overall_happiness_score,Avg_size_per_room,Weighted_education_rank
241,Turquoises,3364.0,13.0,132.0833198,6.636,25.05614007,Healthcare,483.6516682,382.246195,442.44327300000003
242,Blues,7864.0,11.0,406.6119697,6.136,520.5720833,Financial,,220.71869930000003,655.8273402000001
243,Turquoises,3435.0,11.0,154.00463290000002,6.565,315.55646160000003,Environment,397.48081,386.9912764,
244,Greys,6300.0,6.0,166.9610552,5.7,31.85011019,Military,404.8720872,630.4012941000001,542.6869612
245,Greens,6613.0,14.0,256.944697,3.387,52.668851399999994,Education,655.1375597,506.91402869999996,295.2926209
246,Violets,9625.0,10.0,813.1225437,6.375,78.98046929,Healthcare,48.09636134,44.26959659,0.739374781
247,Turquoises,7604.0,8.0,117.35458529999998,2.396,224.7147534,Financial,431.0155403,465.4190432,411.5839357
248,Violets,3433.0,12.0,677.9307273,12.567,120.82652079999998,Education,263.3661063,95.37164484,10.23437683
249,Browns,3337.0,11.0,653.0872463999999,12.663,286.22292860000005,Environment,63.61255703,180.1575901,134.2271418
250,Oranges,8232.0,10.0,216.82999680000003,,293.40247410000006,Other,700.3636325,417.3178663,494.2270415
251,Purples,3759.0,10.0,630.2472842999999,12.241,39.56957812,Social,50.10094928,62.59973522,440.9788862
252,Browns,,14.0,564.533175,12.878,63.9014983,Education,292.07488689999997,311.1929218,10.28912587
253,Turquoises,6752.0,12.0,139.9767852,3.248,230.8936846,Healthcare,490.70580989999996,369.2169433,450.9805091
254,Khakis,8184.0,10.0,54.20327347,1.8159999999999998,109.97085829999999,Education,458.58382620000003,466.97103610000005,
255,Greys,3605.0,9.0,116.32283629999999,8.395,240.24846119999998,Military,415.6282744,419.92359639999995,499.5713455
256,Yellows,5443.0,11.0,281.1909428,8.557,419.9382188999999,Financial,597.4438758,326.6366144,301.2082147
257,Blues,3687.0,12.0,257.2343656,10.312999999999999,437.6332471,Financial,660.6087110000001,477.91465930000004,300.2837049
258,Turquoises,7242.0,13.0,153.7003023,2.758,145.561607,Education,600.5786994,410.77602110000004,425.52322680000003
259,Turquoises,7937.0,,97.31887749,2.063,319.70559280000003,Environment,512.2987442,438.7674468,425.3656967
260,Oranges,4487.0,7.0,181.5912198,7.513,49.62713399,Military,364.8899281,507.8901109,
261,Purples,8063.0,14.0,592.2902634,7.937,54.20037814,Education,202.3524467,14.55354896,337.0416207
262,Oranges,6795.0,7.0,187.9030984,5.205,322.6277412,Other,614.6960321,385.1977059,594.7250119
263,Browns,3981.0,11.0,683.2215505,12.019,170.76345469999998,Environment,103.5732459,137.4304676,77.88526446
264,Purples,7416.0,11.0,394.8818137,8.584,28.68102563,Financial,358.50789260000005,133.64091570000002,458.85815230000003
265,Oranges,5925.0,8.0,261.821852,6.075,121.96843329999999,Military,652.4464379,525.0152448,288.61172389999996
266,Purples,7188.0,9.0,500.79377989999995,8.812000000000001,189.1195735,Social,12.89627909,391.3615838,458.50217410000005
267,Greys,7259.0,9.0,152.3147448,4.7410000000000005,330.30118789999995,Foreign_Affairs,478.5837585,592.183713,619.3452517999999
268,Turquoises,6560.0,11.0,143.4396491,3.44,60.02956469,Financial,463.0286221,406.1284864,398.0382959
269,Turquoises,9952.0,10.0,161.13113149999998,0.048,82.89543337,Social,432.7889558,481.4791899,354.73163910000005
270,Browns,3040.0,11.0,542.3337044,12.96,215.21704069999996,Environment,333.9143242,356.19689900000003,4.155202368
271,Turquoises,5204.0,11.0,84.11806852,4.796,198.15805930000002,Healthcare,490.4246014,451.03218030000005,432.2776711
272,Greys,8957.0,8.0,141.33040549999998,3.043,28.60379103,Military,431.79808030000004,611.2444582,554.2904427999999
273,Whites,6224.0,11.0,272.0613002,3.7760000000000002,,Education,568.1320994,290.35341810000006,340.5519559
274,Browns,4019.0,14.0,635.8161129,11.981,73.08258878,Environment,207.75975649999998,222.66228040000001,8.124447868999999
275,Turquoises,4058.0,9.0,73.85564672,5.942,71.00249656,Financial,489.85887560000003,441.2937365,456.34924079999996
276,Browns,3636.0,11.0,673.5144419,12.364,,Environment,99.47643745,124.66918490000002,109.70606129999999
277,Violets,7362.0,11.0,350.50786239999996,8.638,92.83284201,Financial,320.1380059,287.2674356,287.2788663
278,Browns,4531.0,15.0,742.5005056,11.469000000000001,22.43685358,Education,10.37019898,109.24295149999999,101.40423
279,Turquoises,5744.0,10.0,83.12181635,,55.85059497,Social,530.1354997999999,467.9805716,429.4603359
280,Turquoises,9174.0,14.0,157.8364566,0.826,158.7630337,Education,544.5572383,364.9596006,431.5084671
281,Turquoises,8677.0,15.0,121.58318770000001,1.3230000000000002,39.50898493,Environment,,418.9985315,418.68160530000006
282,Reds,3989.0,7.0,,,247.68555780000003,Other,529.3740012000001,495.40517580000005,403.26768419999996
283,Turquoises,3750.0,11.0,134.2557747,6.25,61.60784169,Social,479.95603289999997,397.3253769,415.8526638
284,Turquoises,9444.0,10.0,136.7744013,0.556,26.41904237,Financial,,424.7579739,447.48273099999994
285,Browns,3346.0,14.0,487.14225660000005,12.654000000000002,66.71557813,Healthcare,358.55249,409.9745691,42.62094286
286,Browns,5728.0,10.0,857.5794041000001,10.272,138.6087979,Healthcare,1.97706805,10.36162651,2.335598205
287,Turquoises,3356.0,14.0,193.68721730000001,6.644,49.68135125,Education,660.7321178999999,442.72617599999995,408.3504855
288,Oranges,6178.0,5.0,,5.822,150.50258449999998,Military,727.6939464,598.514219,357.8053063
289,Greens,9273.0,12.0,246.34663369999998,0.727,50.88388152,Financial,631.5355787000001,490.08950999999996,291.945109
290,Yellows,9338.0,12.0,274.4305131,4.662,294.78799189999995,Education,,360.1109371,277.5329842
291,Greys,7504.0,6.0,51.72790115,4.496,41.64208583,Military,459.38939450000004,506.31149389999996,468.587908
292,Turquoises,7729.0,11.0,194.1414925,2.271,34.84219993,Environment,368.5642216,426.99556900000005,377.1752943
293,Browns,7647.0,10.0,588.5952533,8.353,336.0931252,Financial,209.20491230000002,261.9795325,46.97809519
294,Reds,5310.0,11.0,164.1974745,6.69,203.9414233,Other,539.9026357999999,511.09658719999993,658.8881872000001
295,Greens,5955.0,13.0,270.4750752,4.045,255.49082709999996,Environment,631.8218767000001,481.77183899999994,264.52708590000003
296,Turquoises,3848.0,11.0,210.46499790000001,6.152,28.15003845,Healthcare,509.09899900000005,379.9551712,327.36755039999997
297,Browns,4377.0,9.0,794.6904205,11.623,27.482796399999998,Financial,13.28688828,87.31503645,26.36054625
298,Oranges,4564.0,6.0,242.57788540000004,7.436,86.05688438,Military,558.6526702000001,322.9407861,344.906707
299,Greens,6453.0,16.0,235.57072889999998,3.5469999999999997,106.8367045,Education,663.3372711000001,517.5375198,331.16001780000005
300,Pinks,6799.0,11.0,173.5849501,3.201,52.85027285,Education,567.4923112,399.0130115,375.991327
301,Pinks,7652.0,10.0,232.22022689999997,2.3480000000000003,118.10687390000001,Environment,553.3826953,371.67128560000003,313.9670387
302,Reds,9656.0,6.0,109.8153335,2.344,37.18274953,Foreign_Affairs,533.0405735,448.6472418000001,591.2722422999999
303,Browns,7984.0,15.0,,8.016,150.1274842,Education,169.53285730000002,308.2595627,159.30570500000002
304,Turquoises,7539.0,13.0,83.32143479,2.461,303.6839657,Social,489.4813671,439.31100369999996,443.8870283
305,Turquoises,9564.0,8.0,121.47837209999999,0.436,184.100253,Financial,414.8569035,439.0198869,438.4445469
306,Greens,8902.0,12.0,254.13340519999997,1.0979999999999999,101.97882729999999,Social,634.9619876,506.10438939999995,284.7518037
307,Greens,4608.0,9.0,257.1460335,5.392,296.8638299,Financial,664.8900838,529.2524763,304.8599594
308,Blues,3337.0,13.0,434.66179789999995,10.663,387.5582869,Education,446.2523242,919.6254455,400.2174796
309,Greens,8137.0,12.0,253.3818293,1.8630000000000002,106.38349199999999,Environment,663.1080237000001,517.4367815,306.8832408
310,Turquoises,8490.0,15.0,124.2906893,1.51,99.81140297,Education,512.0500247,487.62388200000004,376.9154597
311,Khakis,4652.0,6.0,216.528244,5.348,149.6190999,Financial,420.0721798,392.8349597,329.6718516
312,Greens,6314.0,15.0,235.5513512,3.6860000000000004,223.67700159999998,Education,636.6870694,489.0495687,308.4767059
313,Browns,7644.0,9.0,733.0938831,8.356,132.51148590000003,Financial,17.65315169,130.48523799999998,89.84515103
314,Turquoises,6981.0,,59.71653422,3.0189999999999997,80.65450899,Education,541.4411815000001,503.00785769999993,457.1089085
315,Browns,9769.0,12.0,340.0588974,6.231,24.84396018,Environment,170.1271063,473.0345511,421.91804129999997
316,Khakis,3894.0,5.0,222.0221096,6.106,142.63951730000002,Financial,400.25372660000005,388.4525659,335.98272030000004
317,Greys,8236.0,9.0,153.46880009999998,3.764,43.47813613,Foreign_Affairs,389.14221210000005,490.9367931,605.7406344
318,Reds,4047.0,10.0,153.2559138,7.952999999999999,316.5041329,Foreign_Affairs,641.2160318,487.6154494,441.75885999999997
319,Khakis,6476.0,9.0,61.11750834,3.5239999999999996,12.60390424,Education,448.1320305,470.6461938,513.5431764
320,Violets,7946.0,12.0,324.2954163,8.054,203.52277,Environment,443.7581473,317.8428627,237.65833650000002
321,Browns,9663.0,9.0,477.20425,6.337000000000001,91.18077691,Social,53.56765093,456.7008478,337.0667702
322,Blues,9496.0,13.0,563.1109602000001,4.504,431.6669051,Education,149.7297699,636.4192856000001,919.2785446
323,Greens,6509.0,12.0,258.81513309999997,3.491,130.30643999999998,Financial,658.9667218,526.8435211,297.52955810000003
324,Yellows,8965.0,13.0,178.4036675,,-91.8405272,Healthcare,591.2111256000001,347.7760815,518.3378784
325,Greens,4456.0,10.0,317.3962978,5.544,267.98811159999997,Healthcare,650.2080877000001,493.02949110000003,220.48371740000002
326,Khakis,9709.0,6.0,190.5412013,0.29100000000000004,33.16918965,Social,444.1316073,403.7492603,345.3375702
327,Turquoises,9449.0,9.0,141.0597821,0.551,114.2672379,Social,561.8150051,463.1254991,378.68619839999997
328,Browns,6008.0,9.0,783.3961521000001,9.992,85.65098499999999,Social,0.68999317,143.8743131,12.58483473
329,Browns,9803.0,15.0,560.288174,6.197,282.37499269999995,Education,194.4892216,232.8489746,113.7147014
330,Browns,4909.0,14.0,439.2803847,11.091,102.42491899999999,Education,75.06657018,443.88857609999997,403.82128769999997
331,Blues,6195.0,16.0,440.90355700000003,7.805,535.8588338999999,Education,608.489763,169.04101469999998,229.6445526
332,Khakis,6577.0,8.0,264.4855047,3.423,102.88260129999999,Healthcare,389.06101889999997,362.0563308,303.4887565
333,Oranges,7592.0,11.0,343.8379335,4.408,44.71388004,Other,816.6583668,367.27479589999996,518.330941
334,Khakis,5137.0,6.0,45.23221432,4.863,326.13085099999995,Financial,477.773607,460.9023069,504.8281527
335,Violets,4119.0,9.0,689.997341,11.880999999999998,153.460949,Financial,155.613856,73.31756785,81.14845523
336,Turquoises,5341.0,10.0,271.8966365,4.659,89.05392909,Healthcare,502.2322278,267.718756,358.69104139999996
337,Turquoises,8226.0,13.0,88.05919211,1.774,282.6703706,Environment,526.0985751000001,454.15086110000004,429.49367300000006
338,Greens,6664.0,11.0,232.08052080000002,,83.66237711,Environment,617.9102578,495.2263843,300.160685
339,Blues,3470.0,13.0,396.58425189999997,10.53,365.86014480000006,Social,764.6206593999999,749.0474335,658.8406477000001
340,Khakis,7690.0,7.0,54.60474536,2.31,56.33269645,Social,453.79571009999995,476.0996802,483.39829739999993
341,Blues,,12.0,522.4437097,9.941,697.7722566000001,Healthcare,564.531157,827.8321754,901.6331963
342,Turquoises,4105.0,11.0,52.42444376,5.895,65.88860568,Social,,501.30691219999994,489.6747959
343,Reds,4315.0,9.0,87.38505594,7.685,68.16586566,Foreign_Affairs,560.6879567000001,518.7581711,439.98957649999994
344,Browns,6825.0,9.0,827.8018971,9.175,341.00004029999997,Financial,9.552275759,43.25229581,14.10027232
345,Browns,6250.0,12.0,498.04970949999995,9.75,183.2742681,Education,53.42858439,497.6565425,279.49604960000005
346,Khakis,9777.0,10.0,243.34795150000002,0.223,185.8599996,Education,388.1057698999999,392.2561442,312.67896989999997
347,Turquoises,9361.0,10.0,242.0885792,0.639,74.91686805,Financial,490.90423160000006,372.4480564,294.4406439
348,Browns,4905.0,12.0,530.1697971,11.095,111.1750888,Environment,107.24919320000001,255.0584011,241.4841773
349,Blues,3413.0,,369.2062499,10.587,376.3181193,Environment,856.502986,595.2620843999999,487.9995345
350,Browns,7887.0,11.0,505.09270250000003,8.113,10.13441526,Social,35.81877006,467.38373870000004,303.5550881
351,Turquoises,3977.0,11.0,134.0785779,6.023,190.0437028,Healthcare,547.1031928,436.32015,391.8185275
352,Browns,7178.0,11.0,492.9090204,8.822000000000001,54.67356183,Healthcare,145.85147880000002,267.05125519999996,248.4587317
353,Pinks,7469.0,8.0,251.13859130000003,2.531,150.844287,Social,496.8406204,659.9813481000001,693.5628545
354,Khakis,7368.0,6.0,287.8568213,2.6319999999999997,119.2316405,Financial,373.4898336,359.5769984,282.88687739999995
355,Reds,7416.0,11.0,176.5448694,4.584,176.5925906,Other,676.4588123999999,502.9699057,504.6430695
356,Violets,9330.0,9.0,342.4726837,6.67,86.00060315,Financial,419.45920970000003,177.6771294,416.8814868
357,Turquoises,8254.0,11.0,71.55753268,1.746,95.00854481,Healthcare,563.748296,473.8336529,
358,Turquoises,7562.0,10.0,72.65657305,2.438,150.3766204,Healthcare,538.2769549999999,443.0745481000001,476.0553711
359,Browns,4838.0,11.0,355.39649610000004,11.162,36.62019185,Environment,157.2200694,458.00021150000003,416.06784619999996
360,Pinks,4589.0,9.0,279.3227409,5.4110000000000005,215.8838946,Education,520.4406058000001,657.2703844,729.9334717999999
361,Reds,6394.0,10.0,132.81037990000002,5.606,99.72004736,Other,590.9757885,406.42585510000004,524.6146765999999
362,Greys,9194.0,9.0,154.5463903,2.806,116.4886162,Military,441.20276629999995,642.2151585,485.7760506
363,Yellows,9733.0,11.0,217.94087689999998,4.2669999999999995,377.7033816,Environment,422.9271967,542.1018435,300.5371123
364,Purples,6308.0,12.0,540.7105333,9.692,112.32204159999999,Financial,38.52146012,296.77125,304.7987879
365,Yellows,6237.0,8.0,150.55452749999998,7.763,-124.24871359999999,Financial,399.3752865,541.2266480000001,604.1234664
366,Browns,6286.0,,562.9506292,9.714,171.9102493,Financial,53.90906476,435.93890369999997,162.6389703
367,Browns,5183.0,13.0,577.0351833999999,10.817,304.35929369999997,Social,134.7833774,187.4188259,180.8144254
368,Turquoises,6481.0,15.0,83.89968031,3.5189999999999997,169.9930534,Education,535.633842,448.3164639,444.33854339999993
369,Browns,8522.0,12.0,269.10522589999994,7.478,10.70469827,Social,262.1673743,496.81458330000004,374.1305524
370,Turquoises,9744.0,10.0,96.48184721,0.256,252.1268074,Financial,522.979634,415.3957651,459.7159251
371,Purples,8983.0,9.0,740.0212175,7.017,290.68023660000006,Social,9.625265649,55.43955606,169.04677969999997
372,Greens,6972.0,9.0,248.76937510000002,3.028,302.2055191,Financial,645.3005968,531.8170031999999,300.5968483
373,Purples,4008.0,12.0,798.3739757000001,11.992,144.6600594,Healthcare,42.05594924,28.09841457,47.23389575
374,Turquoises,5630.0,14.0,130.6937199,4.37,104.96445690000002,Education,492.4351557,408.70908019999996,406.7820323
375,Turquoises,8101.0,11.0,177.42905249999998,1.899,169.25860480000003,Healthcare,431.59621280000005,381.07833539999996,387.4849866
376,Greens,9476.0,12.0,275.3508844,0.524,81.26364499,Healthcare,657.1703863,495.2671129,273.9619966
377,Browns,3713.0,11.0,576.8670445,12.287,47.71443189,Financial,223.0770111,272.1253779,48.15666234
378,Khakis,7151.0,7.0,245.21325589999998,2.8489999999999998,85.79625632,Social,377.126818,394.9017836,315.6468418
379,Browns,9396.0,10.0,488.69274169999994,6.604,138.0453325,Financial,182.1223271,298.59103910000005,188.2167237
380,Whites,3962.0,10.0,310.55341830000003,6.037999999999999,272.72083219999996,Education,490.5834425,281.3577398,279.6586374
381,Turquoises,7869.0,11.0,116.91852209999999,2.131,199.8620433,Environment,521.9454668000001,437.22887639999993,403.83283650000004
382,Browns,4123.0,13.0,86.49513373,11.877,90.47250085,Social,443.61141299999997,480.70256639999997,437.3155165
383,Greys,8648.0,5.0,23.71602131,,131.3203346,Military,518.4245152,487.1154035,507.5481176
384,Reds,9660.0,10.0,43.94493133,2.34,127.8920804,Foreign_Affairs,534.5076642,500.54314569999997,527.2044683
385,Purples,4291.0,15.0,666.9447487000001,11.709000000000001,309.0943774,Education,119.5046107,67.65693861,163.66975490000002
386,Khakis,8312.0,9.0,287.31276610000003,1.6880000000000002,133.7502653,Environment,359.2054849,352.15593160000003,297.8424833
387,Whites,3719.0,10.0,118.87325770000001,6.281000000000001,124.57111090000002,Environment,453.3714297,403.9455443,552.2510227000001
388,Pinks,3362.0,7.0,182.6372358,6.638,54.38183195,Financial,427.0470422,429.63650379999996,348.0684224
389,Browns,4590.0,13.0,628.523476,11.41,56.98424985,Education,66.39325317,178.2097619,178.32004780000003
390,Blues,7900.0,,297.4235983,6.1,487.14222350000006,Education,420.3114843,670.5775463,269.7526591
391,Turquoises,6581.0,12.0,159.85826200000002,3.4189999999999996,242.2947792,Financial,520.1605521,382.7300542,393.2480637
392,Browns,7601.0,11.0,640.9644040000001,8.399,115.06347199999999,Healthcare,157.1499787,167.1202801,72.82284454
393,Greens,6152.0,16.0,265.0788011,3.8480000000000003,298.5283575,Education,677.0034816000001,530.8466781999999,305.1025378
394,Purples,7139.0,9.0,673.4275682,8.861,88.28678086,Financial,54.18051297,86.47920311,210.60368849999998
395,Browns,4983.0,12.0,,11.017000000000001,33.06242526,Social,282.141167,298.2471852,17.12862593
396,Turquoises,3592.0,11.0,186.9785507,6.4079999999999995,131.7661314,Environment,520.179712,344.75397960000004,397.76286980000003
397,Reds,7879.0,7.0,85.00506515,4.121,314.6780365,Foreign_Affairs,527.1649093999999,429.47249320000003,461.09242259999996
398,Oranges,6413.0,6.0,224.54415919999997,5.587000000000001,59.36025572,Military,456.72601330000003,290.610656,431.41761060000005
399,Khakis,4671.0,9.0,262.2108903,5.329,119.58469779999999,Education,405.4447067,388.2622189,282.4488203
400,Turquoises,4352.0,14.0,98.78694154,5.648,185.386002,Education,485.71593370000005,423.49071789999994,439.1628812
401,Khakis,7797.0,8.0,278.7636288,2.2030000000000003,105.2249256,Environment,392.7927116,350.98069910000004,290.2167643
402,Reds,5195.0,9.0,153.05758400000002,6.805,104.3318177,Other,588.8840417,470.0041,620.9400559
403,Purples,9214.0,12.0,749.8506484000001,6.7860000000000005,128.3599261,Healthcare,77.88531434,29.44706696,96.66995611
404,Turquoises,3747.0,,128.7473328,6.252999999999999,124.5195506,Education,499.58564580000007,427.2089642,393.8059836
