,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,Avg_lottary_expanses,Age_group,Avg_monthly_expense_on_pets_or_plants,Looking_at_poles_results,Avg_environmental_importance,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Yearly_IncomeK,Avg_size_per_room,Garden_sqr_meter_per_person_in_residancy_area,Avg_Residancy_Altitude,Yearly_ExpensesK,%Time_invested_in_work,Avg_education_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_government_satisfaction,Weighted_education_rank,%_satisfaction_financial_policy,Avg_monthly_income_all_years,Last_school_grades,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Financial_agenda_matters,Num_of_kids_born_last_10_years,Overall_happiness_score,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social,Main_transportation_Car,Main_transportation_Foot_or_bicycle,Main_transportation_Motorcycle_or_truck,Main_transportation_Public_or_other,Occupation_Hightech,Occupation_Industry_or_other,Occupation_Public_Sector,Occupation_Services_or_Retail,Occupation_Student_or_Unemployed
47,3,-0.5555555555555556,-0.8420446396320541,-0.6062193100579921,-1,-0.5531568446035248,-1,-0.07123021615093558,1,-1,-1,0.13996399055217057,-0.10966123661263505,0.9445714285714286,-0.1562978942619841,-0.7625552925561094,-0.0783804054386916,0.23982890037836113,-0.21118912424181746,-0.014187515109830021,-1.127817467182627,-0.09898993278103867,-1,-0.27077313310398876,0.11116321350263259,-0.061627562052342065,-0.9011656129446858,-0.8428165027624975,-2.3461419858374364,-0.659291447288499,-0.8925916353913901,-0.7725875462091892,-1,-0.6480847575222659,0.07890717784972844,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
48,11,-0.33333333333333337,-0.8893029054103834,-0.71218524980507,-1,-0.5618887504091282,-1,-0.48356654941672794,1,-1,-1,-0.41345409902663977,-0.7634263203728685,0.20771428571428574,-0.8282725345320626,0.6881664290446698,-0.646993078081751,0.33179018113588765,0.45962437388270927,-0.6980505369874089,-0.9526724607234293,-0.6256769463375126,0,-0.6332065835862096,-0.20303149348383898,-0.5900395068622992,-0.4430347790592922,-0.8902383699819253,-0.2525072978988754,-1.0337368940243605,-0.08595480623570462,0.7875200041915967,-1,-0.6480847575222659,0.19609749594220702,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
49,9,-0.5555555555555556,0.20127617328793374,0.08932870390346487,0,-0.1006334581467439,1,-0.11884642256739417,1,1,-1,-0.3564022678978882,0.6089249784145103,0.8425714285714285,-0.2570647899442125,0.9114950985505827,-0.10301731368388622,-0.8050688997891735,-0.9849998904404418,-0.10884433241169458,-1.6248178913837703,-0.16128178780762126,1,-0.2791758982109414,-0.02274933361631215,-0.07211556006894985,-0.8904141509703427,0.2041161421591471,0.27090137408576487,0.46404489291908524,-0.816410578920199,0.7875200041915967,1,-0.6480847575222659,0.11897876474203672,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
51,9,-1.0,-0.3841916949907909,-0.3616039522067494,0,-0.41576448885499906,1,-0.22126099820560266,1,1,1,0.465577599018155,0.8314160153005823,0.8791428571428572,-0.39042837752182724,-0.020194421647677818,-0.2836100388527217,0.6916874951587526,-0.9337777763074858,-0.23789232205684416,-1.6635373401346811,-0.2871649471003198,0,-0.41696801781084886,0.2957860976847677,-0.25380303751550165,0.07267875070729835,-0.3833785345112682,0.27090137408576487,0.08959944618322384,-0.6073732561814069,0.0074662289912037555,1,-0.6480847575222659,0.10503111625566143,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
52,1,-0.11111111111111116,1.1236065536186126,-0.7237938910221086,0,0.7132899418022377,-1,-1.0060274709814292,1,-1,-1,0.16645912318247036,0.36909039941861965,0.036285714285714255,-0.14071289836078457,0.9939270361385559,-1.5015976759550917,-0.939172790758774,0.5605701358921531,0.00024678189802806414,0.7763929225594277,-0.832502326462767,0,-0.9879991511656646,-0.11057179391832572,-1.6781632514482803,-0.051193160793374215,1.1296395015457334,1.3177187180550454,0.46404489291908524,1.4961361392232293,-0.7725875462091892,1,0.36161773583537066,-2.0181555199465464,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
53,6,-0.7777777777777778,-1.1499765832054862,-0.7554739136519135,1,-0.5917289553669265,1,0.7763363132215847,1,-1,1,0.007287953947829662,0.6107902941410297,-0.12971428571428567,1.048251834700586,-0.9610104586752777,1.280064575537475,0.27551780961681205,0.9570432030506786,0.9767904000245525,-0.5954250468576047,0.9551491693984948,-1,1.194176720431001,-0.6580350796033348,1.2701834501005618,-0.7490568206974968,-1.1518144638211423,-0.2525072978988754,-1.0337368940243605,-0.17015880667129984,1.5675737793919895,-1,-0.6480847575222659,0.06897408630003175,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
54,8,0.5555555555555556,-0.09908092532358716,0.29247722413742433,0,-0.2818514490727389,-1,0.3525991566735387,-1,1,1,0.6960679061936805,0.6085445194508512,-0.15257142857142858,0.25353215648517663,0.4089695406587366,0.7942579346349895,0.47027151397510014,-0.8976929175853082,0.34906429755600027,0.03376599534469477,0.39525514738358786,1,0.6551056514435721,0.8235855094053448,0.8569226118866603,0.43615242318982683,-0.09728075125184198,-1.8227333138527961,-1.0337368940243605,-0.7520605134829357,-0.7725875462091892,-1,-0.6480847575222659,0.32861690831600554,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
55,0,-0.33333333333333337,2.7776151924307464,-0.09255501369554196,-1,3.1456846277328374,1,-0.28403682577677114,1,1,1,0.697250494256551,-0.7844593160387112,0.7382857142857142,-1.6295340898560327,-0.6786239633396691,-1.427250929390221,-0.4400825752564277,-0.31649579811480466,-1.7864781797420957,-0.30442418983904096,-0.8694199025132759,0,-0.9332622565350676,-0.9469901098847666,-1.3360563300349593,-0.028241956678696667,2.789374088123724,-0.7759159698835156,-0.2848460005526376,1.733679786944759,-0.7725875462091892,1,-0.6480847575222659,2.1357803375569016,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
57,8,0.11111111111111116,-0.13333257857122582,0.059471321438117744,0,-0.2999005410343301,-1,0.35459496222580067,-1,-1,1,-0.9735251181655342,-0.4074903416827472,0.5820000000000001,0.016536276601164576,0.15723466289594712,0.34369236887313587,-0.30904283537298083,-0.609705510463683,0.14299586680325818,-0.7439504323005511,0.25950262883106356,-1,0.13455450919147585,-0.17683916520946075,0.3870481091148394,-0.40237340182153225,-0.13165097869504416,-1.2993246418681559,-1.0337368940243605,-0.6057609997526716,0.0074662289912037555,1,-0.6480847575222659,0.8066766064117029,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
58,2,0.5555555555555556,0.3132344567446,-0.10734822843795849,-1,-0.022546187118225623,1,0.36371821705338025,1,1,1,-0.969651100712973,0.19233239312168804,-0.8762857142857143,0.23026306138568825,-0.7782050708633546,-0.43560383612893766,0.7345174579782063,-0.010073917998465243,0.3292774406752297,0.1949961999090341,0.22220150880559494,0,-0.600443889820266,-0.7592139914396512,-0.5336324269976643,-0.9989550124722664,0.3164620090978102,0.7943100460704051,-0.2848460005526376,-0.34881063206721713,2.3476275545923824,-1,0.36161773583537066,0.678089242838241,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
59,6,0.5555555555555556,-0.8338619378657901,-0.6605408438433662,1,-0.551541364014138,1,-0.31356957581401074,1,-1,-1,0.44941024023191245,0.5644352562645758,0.8177142857142856,-0.4310097998245326,0.275060916705413,-0.40259478983802377,-0.10280251099293536,0.9056101910132479,0.005936262633841644,-1.5985007660608856,-0.2773684220282022,1,-0.538496033910213,0.9118409957851712,-0.433031017020796,-0.18126124824322232,-0.8346054735931814,0.27090137408576487,-1.4081823407602219,-0.4197320132288204,0.7875200041915967,-1,0.36161773583537066,-0.5026356319043593,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
60,9,1.0,-1.0215600084547398,-0.7150069871569942,1,-0.5809058799294416,1,-0.10894118117900357,1,1,1,0.15999131946425815,0.5011456207048475,0.7882857142857143,0.007559237023329653,-0.5464555313411418,0.061517645885834846,-0.9157609553878132,0.3735419593807381,0.13498289764072094,-1.5673437096441374,-0.0501148606267671,0,-0.16232870143324762,-0.6577892756245084,0.06863454267555832,0.6285930991691067,-1.0229533287627055,0.7943100460704051,1.2129357863908081,-0.9287950940500315,1.5675737793919895,-1,-0.6480847575222659,-0.30525619840670476,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
61,1,0.33333333333333326,-0.5949460444603125,-0.7094818175115886,0,-0.49089604826866384,-1,-1.6669663334578653,1,-1,-1,-0.3043087930169799,0.7741977300922815,0.9914285714285713,-1.2869678147035881,0.4771210575392977,-1.2010220601136807,0.033733015524644694,0.694163338340368,-1.2652939572294615,0.03255601257122895,-1.5285487415405188,0,-0.8780336515500498,0.1145136378430609,-1.1388456805758018,-0.6611424541724895,-0.5948624864889448,0.7943100460704051,0.08959944618322384,1.4524748188342607,0.0074662289912037555,-1,-0.6480847575222659,-2.003342810500869,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
62,3,-0.5555555555555556,-0.347346638439923,-0.33695401655367957,1,-0.40054703055151347,1,0.18701695000474639,1,-1,-1,0.8202177336041074,-0.5029651656535388,-0.4791428571428571,0.4264576060021565,-0.10002736384175703,-0.15237067093774903,0.05608712517935044,-0.7961022483712703,0.4933133397413187,0.37951857286259316,0.22106728166529024,0,-0.4116674362890325,0.2596652935450898,-0.2464370133716189,-0.8389270913760063,-0.34640592576303214,-1.8227333138527961,-0.659291447288499,-0.7955018233131239,-0.7725875462091892,-1,-0.6480847575222659,-0.14673743551990995,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
63,2,-0.7777777777777778,-1.045273772739807,-0.7825057084949194,-1,-0.5834713097770589,1,0.3661447485505181,1,-1,1,-0.9336463860044264,-0.5641645343460677,0.8845714285714286,0.31714733593505573,-0.2904952690098881,-0.43112263275054247,-0.8704832713984421,0.9397593674034281,0.40269384206895154,-1.6692847583086443,0.25128768370507015,-1,-0.648622644909012,-0.36247800114528683,-0.5435958063822849,0.668765988068587,-1.04674918680399,-0.2525072978988754,0.8384903396549467,-0.4103605823327987,-0.7725875462091892,-1,1.3713202291930071,0.5481462598775549,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
64,8,-0.11111111111111116,0.3995252329951059,0.1903819833276383,0,0.041544131050906624,1,0.22552228485370376,1,-1,-1,-0.6696038349193932,-0.652601004515444,-0.11199999999999999,0.1778143294726978,0.5146731931885573,-0.08128261317378019,0.3010033319377796,-0.4560105242535364,0.28433368728800956,-0.009188393113346655,0.17578897966658277,-1,-0.3190720627842632,0.8913944238440268,-0.12277294961680853,-0.3401758599648619,0.4030515122906954,-1.8227333138527961,-1.4081823407602219,-0.8915180808708293,-0.7725875462091892,-1,-0.6480847575222659,0.32250342545516275,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
65,1,-0.7777777777777778,-0.8232973143174194,-0.8816628038430219,0,-0.5494104154790076,1,-1.4115673835367266,1,-1,1,0.5364210523064494,-0.3004322662991664,0.6054285714285714,-0.9564141498655324,0.29695623346486766,-1.7400575914323657,-0.504333679697305,0.26856894567866085,-0.8458552624626403,0.44122769430935704,-1.353800828588454,-1,-0.995115369134702,-0.4697126073439084,-1.8073156396934251,-0.28106554303954456,-0.8240042767060507,1.3177187180550454,0.8384903396549467,1.5761561699855435,0.7875200041915967,1,0.36161773583537066,-1.7363725418176958,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
66,9,-1.0,0.7971392991923473,0.40383389388507623,0,0.3807859263858442,-1,0.11918518671233964,1,1,-1,0.06918849935879523,-0.6869877951453773,0.20028571428571418,-0.010260866890176782,-0.9989526925895812,-0.16136234096067392,-0.8833884291813868,0.9965345965097514,0.11902908434378143,-0.9448075726959007,0.04467928639456522,-1,-0.36352710943902256,0.5131554810514074,-0.18101134515796455,0.6149328106477026,0.8020420628570446,0.27090137408576487,0.08959944618322384,-0.7821895724854963,0.0074662289912037555,-1,-0.6480847575222659,0.36030685944759544,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
67,10,0.7777777777777777,-0.3529968163988787,-0.7476473439188168,-1,-0.40292085998510097,1,-1.6546283297428486,1,-1,1,-0.6090417564868547,0.9884683504833189,-0.30200000000000005,-1.7063793889290706,-0.8820223988511623,-1.5340064433377,0.05151192032505869,-0.17254448762315555,-1.9222647096221936,1.4019540164413296,-1.6986839804018314,0,-0.956122672218287,0.011029127627044888,-1.443803789521454,-0.07749129716752157,-0.3520756635851332,0.27090137408576487,-0.2848460005526376,1.3820868617617863,0.7875200041915967,-1,-0.6480847575222659,-1.24219170771135,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
68,1,0.5555555555555556,-0.13717400820629364,-0.8772609379981424,1,-0.30189139737266074,-1,-0.3088491178806728,1,1,1,-0.2296531629213494,-0.8806579568216433,0.2608571428571429,0.022532165200453487,-0.7948182881293353,-1.6130526210154403,-0.4016730240391999,-0.6755094419547968,0.1483389820473364,0.806037500509344,-0.39522474507806876,0,-0.9956425350394017,0.4992547503643352,-1.8328133218410863,-0.016718155687544645,-0.13550570682562682,0.27090137408576487,1.2129357863908081,0.8291060305421524,-1.5526413214095822,-1,1.3713202291930071,-0.454626464221055,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
70,1,0.11111111111111116,-1.0199896914894666,-0.8904873384197189,-1,-0.5807269342192494,-1,-2.3514145393863113,1,-1,-1,-0.6049462485804813,-0.7804836255887482,-0.2997142857142857,-2.2135300692706252,-0.016407212370857738,-1.9751712723571118,-0.7803737522778644,-0.7926392908402676,-3.418156390871268,1.399534050894398,-2.320225728840939,0,-0.995871753232209,-0.3142948031038403,-1.8562387807679446,0.6280075133478848,-1.02137757560511,0.7943100460704051,1.2129357863908081,2.374948269372499,-0.7725875462091892,-1,-0.6480847575222659,-2.1418679504534466,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
71,5,-0.11111111111111116,-0.5945775599171014,-0.6233806200262713,1,-0.49078238527377044,-1,-0.20036428054527075,1,1,-1,-0.612740016316144,-0.39492014099479966,-0.48,-0.06786952764516663,-0.3171070895300129,-0.7117062520086674,0.5181083444720982,0.004643070878063149,0.06701360268176763,0.3804260599426924,-0.23460295894773422,1,-0.7403717244981377,-0.044073128475072054,-0.7950905600994768,0.1604939979271236,0.6840932929175534,-1.2993246418681559,-1.4081823407602219,-0.2222388745681294,-1.5526413214095822,1,1.3713202291930071,-0.24388014472766972,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
72,1,0.11111111111111116,-0.19646130183512575,-0.7700386729238232,0,-0.3317631726240006,1,-1.7784770327694706,1,1,-1,-0.34631997618940114,-0.6275047516062535,0.5245714285714285,-1.4830939824595664,-0.6017581144793643,-1.6040083078597038,-0.8888520560168687,0.8207779781843403,-1.5494328478090469,0.5268339755320736,-1.7103662256539789,0,-0.9752344260966679,0.2071945751540345,-1.5618452414737052,0.1631727509462335,-0.19499824536063196,1.3177187180550454,0.46404489291908524,1.7027406653695776,-1.5526413214095822,1,0.36161773583537066,-1.8915613933873425,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
74,7,0.33333333333333326,-0.13339065411306164,-0.7650252100712415,0,-0.493138628511801,-1,-2.2858026087650316,1,1,-1,-0.08385504271892674,0.302152742248603,-0.7131428571428571,-2.233087682230266,0.12233062787829985,-1.7230149093052625,0.15256644750020865,-0.2307490243985425,-3.6041570540105248,0.17200652721318097,-2.2531704930153653,1,-0.9759174026703673,-0.9454271629122417,-1.5669230815126585,-0.531151584887479,-0.13170925528633431,-0.2525072978988754,0.08959944618322384,2.140133901273901,1.5675737793919895,-1,-0.6480847575222659,-2.00120750998839,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
75,10,0.11111111111111116,-0.4800160213040678,-0.8662411053392179,-1,-0.4524389184709639,1,-1.068861663622534,1,-1,-1,0.4250968642895949,0.4941914510480989,-0.12342857142857144,-1.087945602935531,-0.5638225592462734,-1.736489374365568,-0.40142757741034163,-0.9292946327622055,-1.0054380398444192,1.2128942080872733,-1.1966365923319129,0,-0.994248452787321,0.5843569210552175,-1.7804936826310878,-0.08709791052065408,-0.47953459156550093,1.3177187180550454,0.8384903396549467,1.1139073015688499,0.0074662289912037555,1,0.36161773583537066,-0.6519104561432021,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
76,4,0.33333333333333326,0.7130754579025044,0.07366897242516142,-1,0.30304597865860855,-1,-0.4908573059941103,1,-1,1,-0.6894162569368003,0.7018309537366456,-0.9751428571428571,-0.42995517099681024,-0.5864284799330125,-0.5573060423104789,-0.5038904928141418,-0.511181327932778,-0.2770256364840282,0.29965970981383944,-0.4932698720743163,1,-0.6143702921867268,-0.22375878113601622,-0.5573123215265111,-0.03223988609052775,0.7176872044995315,-0.7759159698835156,-1.7826277874960834,-0.23208002960535715,0.7875200041915967,-1,-0.6480847575222659,-0.46295089345491414,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
77,2,-0.7777777777777778,0.7008760309532017,-0.00967047009911825,1,0.2920323705478627,-1,0.37014714823359596,1,1,-1,0.6558085818999828,0.5384017956195604,-0.4491428571428572,0.25616024851965835,0.2900208499514856,-0.5456904236362466,-0.9295132932479644,-0.37667475896795133,0.3512932905035981,-0.2572348616738686,0.2185588183004807,-1,-0.6734549874397322,-0.06698482186258992,-0.6629478750862228,0.5011939629217392,0.7054455450972931,1.3177187180550454,1.5873812331266695,-0.240006401363661,-1.5526413214095822,1,0.36161773583537066,0.6798139629861712,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
78,2,0.33333333333333326,-0.2811302538096233,-0.4032420436787711,0,-0.3716409509882005,-1,0.3540505325439471,1,1,-1,-0.15348849145152266,-0.8486564596385165,-0.18142857142857138,0.17264967691805305,0.4527577900417483,-0.44647526605528504,0.6246948986225089,-0.9202450209269466,0.279881850239713,-0.5406733263582699,0.19716089678724402,1,-0.6018378421237095,0.5924263057173103,-0.5359836664835463,0.6244239124507382,-0.2799603092118917,0.27090137408576487,-0.2848460005526376,-0.3036025665017876,0.0074662289912037555,1,-0.6480847575222659,0.7453743654065441,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
79,1,-0.11111111111111116,-0.8094746572469909,-0.8760971296207559,-1,-0.5465453473768,1,-1.3476690621049778,1,-1,1,-0.816816974229471,0.5745345270825346,-0.9177142857142857,-1.05730724881424,-0.3888810942618375,-1.728197224632898,0.7968707792165761,0.9126247697972145,-0.9674867343380196,2.0538322356461154,-1.3467138968447894,-1,-0.9940878171911304,-0.7183462024422034,-1.7763962177889003,-0.7000846205019977,-0.8693260024714501,1.3177187180550454,1.2129357863908081,1.4090171322871692,0.0074662289912037555,-1,-0.6480847575222659,-1.9234600419966417,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
80,0,-0.5555555555555556,2.8483895758227966,-0.6003753280087251,-1,3.277632805742056,-1,-0.04571718544863113,1,-1,1,-0.7813186154371451,0.023080674365568488,-0.16000000000000003,-1.0208237811277612,0.3262340552402505,-1.634591623822826,-0.2596173589725762,-0.17060984169286575,-0.9229284417570882,0.6466222701052039,-0.5714441306827949,1,-0.9878650719601203,-0.18789930652575382,-1.6765709094835202,0.2782154111364805,2.8603934839332936,0.7943100460704051,0.8384903396549467,1.5143574672557012,0.7875200041915967,-1,0.36161773583537066,1.8494241570131074,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
81,0,0.33333333333333326,3.0356600484822147,3.0058596337380004,1,3.63780211706042,-1,0.4573096334416009,-1,-1,1,0.43235814191988586,-0.5120350770630089,-0.23171428571428576,1.1715608162408087,-0.36094740201560294,0.677936346096155,0.557956647176636,0.0305529905339903,1.067068859944527,0.7225486891401928,0.7252622239766854,0,0.32127942574747437,-0.37120755431346275,0.5660566619019307,-0.38477978396976464,3.0483122598714707,-0.2525072978988754,0.8384903396549467,-0.183927992454628,-0.7725875462091892,-1,0.36161773583537066,-0.8032844011809939,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
82,9,-0.11111111111111116,0.18762479590354095,0.15780885602135727,0,-0.10976339908446182,-1,-0.021797570249049183,1,-1,-1,-0.5386532969510904,-0.9123919387012203,0.2537142857142858,-0.053647567240701036,0.5401578951585699,0.05443265905052467,0.34099818253096315,0.7974828283748587,0.07991813469172908,-1.0013742673554342,-0.019915997297029264,0,-0.1601178417186427,-0.4441503007627834,0.07119911905602075,0.7990661685479126,0.19041750533583007,0.27090137408576487,0.8384903396549467,-1.0502954432401252,-1.5526413214095822,1,2.381022722550644,0.015531976775770739,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
84,0,0.7777777777777777,2.702126754266275,5.1027715677493495,-1,3.007468349886309,1,1.1444990113644742,-1,-1,1,0.15555186010261335,-0.6427383910831652,-0.8665714285714285,0.4411865780646118,0.08701214450227246,1.997940974804837,0.8116354262235617,-0.391230474783972,0.5053809758494173,1.3946941198005336,1.0789181269394255,1,2.665745155933685,-0.324902733825007,2.1893278858445075,0.18800227193597618,2.367492189262427,-0.2525072978988754,-0.659291447288499,1.2124216547535762,-0.7725875462091892,1,-0.6480847575222659,1.7931533194544254,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
85,9,0.33333333333333326,-0.6258221117920888,-0.5348527261859829,-1,-0.5001998708582738,-1,-0.08448068889743544,1,1,1,-0.6349581620618558,-0.6345769498982976,0.5082857142857142,-0.25980773589090345,0.5302510159218583,-0.36764744304948377,0.3400987221915506,0.05323795613718674,-0.11145411682584368,-1.270897930144977,-0.17937470038129202,0,-0.4985286452986161,-0.06593422226083645,-0.37171417146558927,-0.5804987658879218,-0.6258454424746694,0.27090137408576487,-0.2848460005526376,-0.5591018693763942,-0.7725875462091892,-1,-0.6480847575222659,0.2728200286689217,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
86,4,0.7777777777777777,0.08170975483044177,0.20246083243583216,-1,-0.17770761559285622,-1,-0.03863642357325907,-1,-1,-1,-0.7266852170464714,-0.9864875446083299,-0.30228571428571427,-0.03449233904888615,0.9906238150510571,0.2700524477355842,-0.3281244765795335,0.6548140928052009,0.09723292619324043,-0.4127176480642446,0.006532679403045165,1,0.060885227747659046,0.588335688753733,0.3123812199604986,-0.2775158717846615,0.08413580084291443,-0.2525072978988754,-1.7826277874960834,-1.103548062713883,0.7875200041915967,1,1.3713202291930071,-0.1074502715446591,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
